protein_id,structural_novelty
PLDF01000409.1_53,0.16866764
QLUP01000106.1_2,0.20328884
JABFGF010000011.1_65,0.21251974
NZ_KB908321.1_244,0.1760402
CADCCW010000048.1_11,0.23840523
NZ_AWRU01000023.1_42,0.23109834
MVCZ01000091.1_6,0.24451652
JAFTKO010000021.1_3,0.14340737
JAERTH010000101.1_1,0.14791939
DSNN01000264.1_1,0.29705793
NZ_AP018227.1_4235,0.16614714
VMTI01000114.1_13,0.19294032
QCFI01000012.1_51,0.22722158
BMST01000001.1_129,0.28226992
SXND01000229.1_27,0.19021699
JAAYCF010000213.1_5,0.18867129
WFTM01000203.1_3,0.14889234
LDXN01000002.1_7,0.18162334
CAIQVJ010000094.1_57,0.24939068
CAIVGN010000171.1_6,0.2647639
JABMRT010000145.1_11,0.26662326
MNUO01000030.1_11,0.2532984
VBAP01000109.1_6,0.20068845
JABIXH010000261.1_1,0.20001979
PLYD01000280.1_34,0.15834823
JAGPKD010000041.1_8,0.30157167
DMSQ01000058.1_34,0.274188
JAEEJP010000122.1_10,0.22759202
NZ_CP069127.1_4731,0.2548116
NZ_JOOE01000003.1_45,0.19399834
DEYK01000033.1_82,0.21773665
JACPHL010000182.1_7,0.20645456
DBPU01000042.1_1,0.16217151
PWHN01000115.1_5,0.24160227
JAFGGD010000056.1_44,0.21741223
NZ_CP015423.1_2275,0.26097953
JACPSX010000148.1_5,0.27953905
DSSB01000559.1_7,0.18958695
JACRMA010000030.1_31,0.2396789
NZ_JH815593.1_658,0.20509692
CP002988.1_1666,0.30058986
VBAP01000107.1_6,0.25965214
JACQOF010000030.1_35,0.25052658
JAAYRV010000121.1_4,0.1503773
CAIOLV010000100.1_5,0.15746614
VBJS01000078.1_11,0.23502088
NZ_CP060488.1_22,0.19879012
WRMI01000020.1_1,0.39755046
JADGAT010000005.1_98,0.16878669
NZ_CP016279.1_7046,0.18213703
JAFQXV010000014.1_1,0.2720929
JAAYXC010000386.1_4,0.1817067
NZ_JH815593.1_1370,0.21114054
WQSZ01000019.1_1,0.20003477
DEYK01000070.1_17,0.26687554
NYZA01000005.1_1,0.11080752
JACRGW010000014.1_1,0.19118127
QZKI01000108.1_1,0.1697064
LIUI01000015.1_13,0.23121998
JAADFP010000090.1_5,0.2840517
JAHIPN010000288.1_2,0.18168272
WSZW01000126.1_2,0.2263939
PBWH01000003.1_234,0.25720882
NZ_AWNK01000020.1_3,0.17000446
NZ_CP016279.1_1850,0.27754688
NZ_JH815593.1_355,0.21317606
CAIQVJ010000100.1_4,0.27547988
JAFGJP010000119.1_1,0.22589484
JABXHY010000015.1_24,0.23411398
JAFCDI010000019.1_2,0.26661342
NZ_AP018227.1_4803,0.2571279
NZ_JAFVMG010000033.1_9,0.20642357
PKWQ01000143.1_1,0.16889527
WRMI01000087.1_11,0.27515802
JAAYNI010000077.1_15,0.25114474
DRUE01000386.1_3,0.18385243
NZ_FKIP01001367.1_5,0.26729286
WSZW01000120.1_1,0.21965423
WQSZ01000056.1_10,0.30399066
SFEJ01000028.1_10,0.18446526
JAGYOC010000289.1_13,0.22092135
JADGDI010000003.1_60,0.27795324
NZ_NCSM01000045.1_54,0.19744997
NZ_FQTT01000010.1_204,0.30468485
LQMQ01000059.1_1,0.25605977
WALD01000092.1_1,0.22966881
ONXP01000049.1_11,0.1849458
PAYP01000104.1_100,0.36020273
NZ_UTHA01000227.1_326,0.20005159
NZ_LBMK01000009.1_273,0.16755283
QZKI01000017.1_18,0.3072304
QNDJ01000059.1_4,0.21575828
OMZR01000038.1_29,0.25816327
JAADIC010000236.1_1,0.25201494
NZ_PVNS01000013.1_20,0.16951647
JAGWXF010000003.1_100,0.24022011
JAGACY010000124.1_4,0.22731213
PWXJ01000068.1_5,0.27292258
NZ_QHKX01000003.1_337,0.20012443
PKWQ01000026.1_9,0.20953655
NZ_JAAIPW010000001.1_32,0.19399151
MGQK01000109.1_15,0.19829905
CAAEXI010000016.1_16,0.22130919
QZJZ01000037.1_7,0.24265802
RFHX01000202.1_15,0.20591044
JABXHY010000024.1_114,0.21505758
NZ_JADEKP010000001.1_1489,0.20815977
NZ_LMIV01000001.1_1040,0.2044179
NC_011661.1_426,0.2357177
NZ_JABFHO010000001.1_830,0.23892936
QZKI01000095.1_8,0.24026851
JACOUC010000073.1_26,0.22909291
PBWH01000037.1_31,0.17486314
DEYK01000035.1_18,0.21389326
JABWBZ010000041.1_8,0.10494957
NZ_LT907975.1_3625,0.18143003
NZ_LBMK01000004.1_130,0.25440863
JAAYEQ010000039.1_5,0.14084105
NZ_SGXC01000002.1_399,0.18754593
JACIXQ010000005.1_20,0.23419528
WGBT01000337.1_7,0.17944802
JAFGIT010000080.1_7,0.29182965
DFGE01000036.1_36,0.19179277
JABDHD010000040.1_6,0.24088645
NZ_LBMK01000012.1_41,0.24151024
NC_007759.1_507,0.21668974
QJVW01000088.1_11,0.26261324
PMNA01000017.1_205,0.2695272
WRMI01000072.1_13,0.24674955
NZ_LT985323.1_1192,0.22921792
NZ_LMGK01000026.1_102,0.1914127
NZ_FKIP01000081.1_2,0.20681973
JAGYOC010000132.1_4,0.26993167
JAFANK010000022.1_6,0.24850091
JADGAT010000019.1_12,0.25006416
WFTM01000061.1_1,0.29336143
JACPRG010000035.1_9,0.19352381
WSXW01000042.1_1,0.26549903
CADCWE010000249.1_5,0.25367603
JADHUQ010000082.1_4,0.21533456
QCFI01000041.1_10,0.21105543
CACKFQ010000009.1_3,0.26169634
CAIVGN010000027.1_1,0.27326792
NZ_JACJQY010000009.1_1,0.25817046
NZ_FKIP01001360.1_1,0.23329654
CAIWTR010000205.1_9,0.30650777
CAIWRR010000250.1_1,0.26044253
PEWQ01000191.1_6,0.19049348
SLDX01000037.1_5,0.25182858
QLTX01000229.1_4,0.2209189
NC_021031.1_1352,0.1822972
AQRW01000098.1_6,0.22605033
JACIXG010000010.1_14,0.18385234
PWOA01000069.1_13,0.26967114
CAAEXI010000018.1_7,0.21099186
NZ_BDAU01000026.1_5,0.19325909
WTCB01000120.1_5,0.20409577
NZ_LMGK01000004.1_216,0.20323214
DMSQ01000040.1_43,0.23457077
JACOWJ010000030.1_16,0.26072082
DRXT01000027.1_30,0.22399858
JACQWU010000176.1_2,0.24240573
DITF01000095.1_6,0.20132455
NZ_FZMR01000032.1_6,0.2808187
NZ_CP015423.1_1711,0.27820233
NZ_CP015520.1_2180,0.26580888
VBJS01000134.1_1,0.30846775
BDTG01000010.1_64,0.19104905
NZ_JH379026.1_44,0.1700553
QCFI01000042.1_4,0.2028337
NZ_CP007062.1_2214,0.20442069
SOJN01000127.1_29,0.25782844
PLYD01000024.1_4,0.28388104
VXMB01000009.1_678,0.23056284
JAHKBB010000039.1_13,0.26017568
QCTB01000003.1_15,0.15213428
LQMQ01000021.1_29,0.24671426
NC_014654.1_557,0.22219722
CAIWTR010000488.1_1,0.30687577
QCFI01000001.1_35,0.18329686
QCFI01000029.1_1,0.21273002
JAFGEV010000148.1_3,0.22585158
MFPR01000004.1_134,0.21843953
DSKM01000009.1_173,0.23162583
NZ_CP015520.1_1743,0.2706226
PLDF01000362.1_1,0.27588668
CACZFN010000001.1_74,0.1676629
NZ_JADWYU010000043.1_1,0.25773862
PMWA01000116.1_17,0.27011502
NZ_JAFCMM010000003.1_536,0.14446574
NZ_JADWYU010000332.1_3,0.25620916
PLDF01000448.1_11,0.30246535
JAHJDJ010000217.1_2,0.23971467
JAFGTL010000195.1_9,0.26504627
NZ_LT985323.1_1159,0.14612696
CACZLA010000002.1_74,0.2768954
PLDF01000151.1_10,0.2386514
SVSB01000014.1_31,0.24673307
CAJOEW010000018.1_1,0.20881447
PUNJ01000056.1_1,0.14649965
SBHG01000018.1_2,0.20078707
WBXH01000012.1_29,0.162473
WSXW01000037.1_16,0.25575018
JAHIZU010000243.1_2,0.20959449
LMZT01000059.1_4,0.19631533
NZ_FZMR01000006.1_43,0.2997991
NZ_LT985323.1_1031,0.22955713
DDWC01000068.1_11,0.22122388
DITF01000142.1_1,0.2509814
PAZD01000059.1_27,0.21531348
JABMQX010000188.1_1,0.30820966
DHHE01000048.1_13,0.2874396
SOJN01000080.1_17,0.16194184
CP036261.1_2245,0.2779429
NZ_CP015455.1_1603,0.23336744
JAHJDJ010000286.1_6,0.2964782
NC_022792.1_842,0.2721888
NZ_BDAU01000023.1_20,0.27129093
JAAZOE010000021.1_2,0.2803312
NZ_FQVN01000006.1_419,0.1980003
JACIXS010000420.1_3,0.25096363
NZ_CP014223.1_1343,0.24641284
JAFGAQ010000126.1_1,0.2495406
NZ_FKIP01001064.1_3,0.21438083
PFSX01000011.1_22,0.19837782
DLTY01000054.1_1,0.26048598
CP002988.1_425,0.22974887
NZ_JAFCMM010000001.1_24,0.17078494
NZ_LMGK01000001.1_418,0.19789007
JAFGTL010000068.1_9,0.22691163
NZ_JPST01000012.1_128,0.19181024
NZ_CP015423.1_3949,0.25511378
NZ_JADWYU010000196.1_16,0.23696828
WBXH01000012.1_15,0.21631864
QZKI01000022.1_1,0.26127577
NZ_LMIV01000001.1_1981,0.16234137
QCFI01000051.1_8,0.19451767
WJMB01000196.1_4,0.31368324
CACMQN010000011.1_25,0.17218521
QMNL01000252.1_3,0.25660747
NZ_LMGK01000022.1_300,0.19999498
DRUY01000202.1_1,0.29318756
MHDQ01000315.1_5,0.19260302
PMZC01000218.1_1,0.25515145
NZ_CP060488.1_3508,0.26772267
CAIVGN010000046.1_49,0.23284543
WJMB01000117.1_2,0.24937257
WBXH01000084.1_1,0.32031494
NZ_AP018227.1_4964,0.09511684
MFPR01000024.1_22,0.32158822
NZ_JH378999.1_9,0.22278026
KI543216.1_179,0.223972
CAIVGN010000100.1_28,0.24239197
USJX01000074.1_1,0.2560321
CAADSM010000020.1_7,0.3269815
CAIVDM010000076.1_2,0.21722265
QZKI01000004.1_33,0.29495955
JABXHY010000084.1_1,0.18952666
NZ_AP014612.1_816,0.19783776
JADGAT010000007.1_65,0.25561523
SKQU01000432.1_7,0.20680618
JACPUR010000003.1_78,0.28258032
NZ_CP016279.1_5903,0.19886538
RFHX01000310.1_6,0.20157342
NZ_CAJFNR010000025.1_36,0.18316394
KI543196.1_10,0.18425664
RFIY01000372.1_1,0.22330835
NYYY01000081.1_10,0.15950933
NZ_JAGI01000003.1_330,0.14951982
QCFI01000023.1_9,0.16797248
NZ_LT907975.1_456,0.15324698
NZ_LBMK01000002.1_1926,0.2339876
JABXHY010000024.1_113,0.19697426
JADHUQ010000036.1_9,0.25435773
CADCWE010000260.1_7,0.20338717
NZ_KB899040.1_657,0.21347436
NZ_JPST01000009.1_41,0.19221924
JACIXG010000030.1_30,0.25650662
RFFQ01000113.1_11,0.23808332
NZ_AP014612.1_101,0.23770781
SXND01000185.1_16,0.23267022
NZ_JACJQY010000006.1_66,0.23781566
MWCZ01000441.1_1,0.25783604
NZ_KZ293963.1_3112,0.18870948
AQRW01000114.1_5,0.26404324
CAISUK010000083.1_2,0.11166312
NZ_CP015423.1_4651,0.17923917
PLDF01000390.1_16,0.18665944
PKTG01000091.1_11,0.21593371
JAERTH010000163.1_2,0.2693954
JAFCDI010000012.1_33,0.24359985
QGUP01000442.1_4,0.23335488
PLFD01000043.1_55,0.15693748
DUMP01000141.1_16,0.23639973
CAISUK010000298.1_14,0.21887589
JAHJDJ010000265.1_2,0.23004556
JAGWYZ010000130.1_13,0.23158936
CACGHR010000032.1_4,0.1971854
MVZB01000098.1_7,0.23747134
JADJOY010000003.1_337,0.22704677
JAAYZI010000043.1_4,0.25993592
JABMQX010000295.1_14,0.17354888
CAJUJZ010000002.1_41,0.2053431
NZ_AP018227.1_5856,0.21727729
NZ_FRCD01000005.1_138,0.2905671
JAFRSI010000033.1_50,0.24815314
JAFGAQ010000270.1_5,0.16138168
JAFZBN010000016.1_72,0.20776594
CAAEXI010000015.1_202,0.17226931
NZ_CP014223.1_2387,0.29802072
MVZB01000257.1_5,0.24847133
CP051243.1_1403,0.20052108
PKWQ01000444.1_5,0.16922072
JACPWU010000046.1_20,0.28817338
MGRR01000102.1_1,0.27162457
NZ_VFPQ01000001.1_1023,0.2912784
CAJQMW010000472.1_1,0.23502307
NZ_FQTT01000015.1_6,0.19489866
DIFC01000029.1_15,0.11492257
MFPR01000020.1_241,0.115115926
JACQWU010000049.1_2,0.254382
NZ_JOOE01000003.1_844,0.25489897
NZ_CP069127.1_2454,0.269947
NZ_BDAU01000083.1_177,0.2597321
NYZA01000139.1_12,0.27421868
QNDJ01000239.1_5,0.16522212
SXND01000022.1_7,0.23607032
WFTM01000304.1_1,0.2512189
JACRJN010000088.1_13,0.15710276
VMTI01000099.1_8,0.1768835
JACPUR010000015.1_42,0.20723748
NZ_KB899040.1_1278,0.2717227
NZ_JACJQY010000008.1_125,0.27523527
DSUT01000123.1_1,0.1955915
NZ_LMIV01000003.1_137,0.20411813
CAAETL010000104.1_3,0.15516436
JADJYS010000036.1_2,0.26891336
CAISUK010000370.1_1,0.28617477
JAADIC010000092.1_6,0.25556064
QNDJ01000014.1_3,0.1920155
JAGYNK010000010.1_4,0.12059017
DLYX01000532.1_2,0.31962147
JAAYZI010000270.1_3,0.29491708
PBWH01000027.1_73,0.3151471
SLNR01000044.1_4,0.17782259
MFGS01000001.1_16,0.26049143
WRBD01000027.1_17,0.27566758
NVVD01000001.1_443,0.26291654
SHYX01000063.1_20,0.17677346
AQRW01000120.1_7,0.2176261
JAHIKO010000020.1_27,0.17733717
NZ_CP007062.1_314,0.15593596
DTOT01000107.1_3,0.22422318
DSUT01000012.1_12,0.19154398
URUF01000031.1_7,0.22374086
JAFGAQ010000042.1_5,0.19454667
NZ_AGJL01000055.1_4,0.1907126
PMWA01000084.1_16,0.1538969
QCFI01000005.1_70,0.2591516
JAEEJP010000023.1_19,0.30069122
DLMW01000008.1_1,0.2210412
MGFH01000117.1_18,0.16310075
WGBT01000054.1_2,0.29531527
NZ_RXLO01000002.1_418,0.19555579
DHHE01000236.1_7,0.23578043
SOJN01000120.1_13,0.1659423
WGBT01000405.1_1,0.2515245
MVZB01000006.1_3,0.19162066
JAFGTL010000052.1_1,0.15426284
QGUP01000116.1_7,0.28726047
BDTG01000044.1_1,0.22369643
NZ_LMIV01000002.1_804,0.2915253
PWOA01000001.1_1,0.25620016
JAFGTL010000369.1_1,0.2305624
JABDLO010000441.1_1,0.2847066
JACPUC010000019.1_170,0.13656776
JABIXH010000245.1_3,0.17625871
NZ_FQVN01000003.1_698,0.29815874
NZ_KZ293963.1_2121,0.21972708
NZ_JACJQY010000005.1_165,0.18358746
CAADSM010000115.1_9,0.15439618
DCAZ01000014.1_28,0.24596262
ONXP01000076.1_3,0.21323176
QZJZ01000088.1_10,0.22589746
NZ_JPST01000059.1_3,0.1854852
NC_014654.1_255,0.216785
NZ_CP016279.1_3800,0.19588968
JAGOEH010000340.1_5,0.24460706
QCTB01000020.1_27,0.24202271
JACTNB010000021.1_18,0.16867308
NZ_CP069127.1_1393,0.15214643
SKQU01000108.1_6,0.23029914
NC_021031.1_2894,0.24392974
JAFGIT010000160.1_7,0.24317598
MWCD01000033.1_21,0.17800057
NZ_JAFVMG010000024.1_21,0.27421078
CAJKKX010000241.1_1,0.29647478
JAGCPB010000044.1_60,0.21608782
JABDHD010000067.1_1,0.27032173
NZ_JAFCMM010000006.1_119,0.15750386
NZ_RZMY01000001.1_39,0.25843853
JAFANK010000056.1_3,0.21429496
DTOT01000022.1_32,0.17534415
NZ_RXLO01000010.1_50,0.19034803
JABIXH010000134.1_23,0.23267427
NZ_JACJQY010000004.1_155,0.29616028
JAADHJ010000059.1_33,0.20192127
NZ_AP018227.1_3039,0.2114338
JACRGW010000064.1_1,0.1435858
NZ_LT907975.1_3740,0.27919215
NZ_RXLO01000007.1_249,0.14158103
JAHIPN010000013.1_9,0.23706278
VGJA01000047.1_2,0.14529169
JAAYAK010000099.1_18,0.22804649
JACPUR010000001.1_6,0.23139517
JAAZOE010000010.1_1,0.19856684
DSWB01000657.1_7,0.2230746
DDWC01000004.1_3,0.26432627
JAFGEV010000245.1_4,0.16689718
NZ_JAGGOF010000080.1_18,0.19304375
QCFI01000053.1_7,0.19181077
JWIH01000010.1_148,0.27059525
PEWQ01000124.1_9,0.1808538
QZKI01000104.1_15,0.21567082
DRXH01000067.1_7,0.25387037
NZ_FQVN01000019.1_10,0.1849453
JAERTH010000003.1_2,0.21986356
WFTM01000354.1_1,0.25682098
JACPRG010000109.1_10,0.16334838
QMNP01000165.1_1,0.16611421
NZ_JAGGOF010000045.1_121,0.24960642
NZ_JH378997.1_4,0.27520174
OMZR01000196.1_3,0.25772417
NZ_FKIP01001115.1_2,0.08239569
JACOUC010000020.1_38,0.15432708
NZ_LBMK01000009.1_205,0.22287598
JAAYZI010000064.1_8,0.24190478
CAIQVJ010000083.1_3,0.2578137
CAIVGN010000042.1_11,0.2220556
SOJN01000029.1_12,0.19382185
JAFGEW010000028.1_25,0.3060478
JAFQXV010000012.1_25,0.23977475
JAHIPN010000171.1_1,0.21748272
JADJOY010000007.1_79,0.28864545
MVCZ01000020.1_3,0.21671481
JAFANK010000301.1_2,0.25196856
RFHX01000273.1_4,0.22199154
NZ_CP027570.1_1732,0.23098001
NZ_LT985324.1_768,0.23398212
JAAYXC010000387.1_7,0.15411
LJUD01000199.1_1,0.2496283
PUNC01000231.1_1,0.16580033
JACPUR010000002.1_3,0.20583597
JABXHY010000025.1_145,0.2691067
NZ_JABFHO010000001.1_3319,0.16991058
JAFGKQ010000164.1_9,0.20546651
DREG01000114.1_5,0.15906808
CAJIYM010000004.1_52,0.25353974
JAHJDO010000115.1_26,0.25063455
JACPHL010000257.1_1,0.24889576
NZ_CP021084.1_260,0.2703539
SLDX01000007.1_10,0.13746728
LJUD01000019.1_10,0.24818864
NZ_JOOE01000001.1_219,0.179233
QCTB01000032.1_10,0.20622146
SHYX01000020.1_18,0.23435792
JABDLO010000278.1_1,0.20874982
NZ_FKIP01000487.1_5,0.17912859
NZ_AGJL01000019.1_27,0.20857199
JAFGEX010000120.1_5,0.22549391
PLDF01000385.1_32,0.22314592
DREG01000083.1_6,0.29195854
PLPI01000008.1_8,0.14253798
PLDF01000276.1_49,0.27843508
JACPUR010000024.1_83,0.18308671
PKWQ01000255.1_3,0.22169122
NZ_NCSM01000001.1_136,0.18358466
CAJQMW010000123.1_3,0.20290203
JADIMU010000009.1_34,0.25900072
JACPHL010000051.1_4,0.1977067
CACZFN010000004.1_37,0.19928467
SHYX01000071.1_10,0.39355063
CAJUIP010000019.1_67,0.23300871
NC_021031.1_3291,0.19037381
CP036261.1_5109,0.16087076
DSSU01000276.1_4,0.13473919
JACRMA010000121.1_1,0.26939565
DITF01000375.1_1,0.2579583
JABFRY010000291.1_2,0.15022624
PUNJ01000055.1_42,0.27253586
NZ_FKIP01000006.1_7,0.22161081
BDTM01000081.1_6,0.22215788
MDLB01000088.1_9,0.2509285
NZ_CP016279.1_5278,0.2491452
NZ_JPST01000013.1_113,0.21615252
JABDLO010000440.1_1,0.24496384
JABDLO010000238.1_1,0.25587004
CAIWTR010000180.1_2,0.21711484
BMST01000010.1_154,0.23658943
CACXDF010000069.1_2,0.22952533
JABXHY010000057.1_11,0.16695654
JACOWJ010000025.1_83,0.22036438
JACQWU010000349.1_5,0.21589956
LJUY01000035.1_18,0.18792753
DDYN01000049.1_28,0.30084544
NZ_LR216287.1_2910,0.040335335
NZ_AGJL01000064.1_8,0.17544006
NZ_LR216287.1_1970,0.26135173
PNNP01000022.1_7,0.17351693
NZ_AWRU01000008.1_88,0.23908086
URWG01000087.1_6,0.20169504
NZ_AP014612.1_774,0.2728861
BMST01000004.1_263,0.31101504
NZ_AWRU01000024.1_9,0.24858046
QHSL01000016.1_27,0.21346822
LDXN01000076.1_2,0.2391648
JACPAV010000017.1_6,0.23124547
JAFGEV010000020.1_5,0.14984694
JAGWYZ010000101.1_5,0.2369756
NZ_FKIP01000587.1_9,0.21629274
NZ_LT985323.1_403,0.23017903
QJVW01000096.1_33,0.16286142
SYBY01000391.1_20,0.24875097
NZ_NCSM01000045.1_48,0.23192826
JAHJDO010000050.1_11,0.2537277
NZ_FKIP01000056.1_9,0.20519516
VBJS01000077.1_4,0.18844907
NZUQ01000092.1_23,0.23633714
QNDJ01000275.1_3,0.13066521
NZ_JAAIPW010000001.1_7,0.23229651
URIY01000056.1_7,0.27767444
NBMB01000015.1_35,0.23000821
MGRR01000104.1_14,0.19621441
CACGHR010000020.1_14,0.22961435
JACQWU010000076.1_10,0.32306707
CADCWE010000249.1_3,0.2597179
NZ_JADEKP010000001.1_1488,0.2213994
JACQWU010000210.1_2,0.19692986
PKWQ01000181.1_1,0.29211417
DTOT01000006.1_117,0.2386529
NZ_LBMK01000005.1_37,0.22487006
DLPB01000014.1_53,0.11522867
DLYX01000629.1_3,0.26441115
NZ_AWRU01000008.1_64,0.24087581
NZ_AWRU01000023.1_80,0.26435408
NC_021031.1_963,0.25214475
NZ_QHKX01000001.1_292,0.16520135
JAFRSI010000100.1_4,0.2319274
CP046180.1_879,0.17425568
JAGVWD010000025.1_10,0.32548493
JACIXS010000394.1_1,0.23871866
JAGXTL010000011.1_10,0.22735147
JAAYKP010000129.1_15,0.21976404
BDTM01000016.1_113,0.1559422
MNYV01000001.1_1,0.11935848
JAHIPN010000246.1_2,0.13635758
NZ_JADWYU010000258.1_1,0.22035837
JAGORV010000019.1_2,0.33187312
JABWCD010000004.1_299,0.24119897
JAHJSX010000096.1_1,0.23337634
SFEJ01000008.1_49,0.2527228
JAGACY010000259.1_1,0.19987053
MFGS01000052.1_4,0.23825705
CAJQMW010000031.1_1,0.18589073
NZ_FCNU01000002.1_13,0.24999389
MFPR01000001.1_8,0.2340335
JABFGF010000008.1_98,0.12735341
SICP01000011.1_16,0.24678898
PMNA01000020.1_47,0.21607456
NZ_AWRU01000009.1_48,0.20989135
JAADIO010000033.1_43,0.2443748
NZ_SJCO01000023.1_59,0.19826128
NZ_LT907975.1_3066,0.104749545
DLMW01000009.1_10,0.26574573
MVZB01000236.1_1,0.24899307
SXND01000042.1_14,0.24698555
AWOA01000033.1_13,0.28143746
NZ_JOOE01000001.1_939,0.2704822
JABWBZ010000179.1_1,0.32872418
PUNJ01000183.1_9,0.25539917
NZ_BNCD01000024.1_24,0.28329587
NZ_AYYI01000016.1_18,0.21013682
NZ_JAGGOF010000025.1_142,0.31182662
NZ_CP021081.1_1772,0.19160575
PLPI01000007.1_4,0.20269224
CP036261.1_1798,0.17937088
DRUE01000292.1_1,0.22326
SHYX01000044.1_15,0.22498956
JAFUHT010000031.1_13,0.2208819
JAFGUZ010000190.1_36,0.25288302
NZ_AP018227.1_3336,0.16079548
WAQS01000055.1_9,0.29846996
JAFGTL010000006.1_17,0.14270712
JAFANK010000130.1_2,0.25576454
JAAYRV010000027.1_12,0.29310605
JADGAT010000179.1_4,0.22916313
NZ_AP018227.1_5379,0.2191976
NZ_RZMY01000006.1_103,0.1484534
NZ_LR216287.1_2615,0.1743138
JAADIC010000361.1_9,0.22154255
BMST01000004.1_66,0.24513876
JAAYZI010000374.1_1,0.29286262
NZ_UTHA01000068.1_130,0.19242385
JAGWYZ010000288.1_6,0.20581356
CP002988.1_199,0.25111192
NZ_CP060488.1_4663,0.23770586
JADJOY010000038.1_82,0.24049862
NZ_LR216287.1_591,0.23114279
NZ_LBMK01000005.1_242,0.22652061
NZ_LBMK01000002.1_1395,0.1670298
CAJUJZ010000077.1_2,0.22977905
QNDJ01000044.1_4,0.2195307
NZ_KZ293963.1_1131,0.22906968
NZ_KB908319.1_126,0.22610185
WRMI01000002.1_13,0.20935932
NZ_FKIP01000962.1_5,0.25511646
JAADFP010000130.1_4,0.30357608
PWGE01000001.1_7,0.17264467
NZ_BJKN01000005.1_16,0.1419403
JAGXTL010000098.1_10,0.25818887
NYYY01000004.1_3,0.21292958
VXWP01000045.1_25,0.17712556
JAFCDI010000012.1_1,0.28915477
NZ_UTHA01000215.1_75,0.25360692
JABMQX010000484.1_2,0.29224002
QLTX01000034.1_5,0.26089296
SYBY01000045.1_8,0.21477456
JAAZOE010000183.1_3,0.24303293
PLDF01000139.1_57,0.21553907
JAAYHG010000315.1_3,0.20573285
WGBT01000355.1_3,0.22786133
PBWH01000031.1_49,0.20456848
JABXHY010000005.1_190,0.24373934
LJUI01000160.1_1,0.24364439
JAFAZD010000091.1_18,0.17655209
CAIVGN010000048.1_17,0.18423453
PUNJ01000139.1_5,0.14061278
QNDR01000053.1_17,0.1467819
MFAF01000024.1_12,0.17873919
NZ_JXCG01000001.1_178,0.18106017
NZ_AYYI01000080.1_14,0.21062279
PWOA01000095.1_4,0.19606222
MGDH01000029.1_61,0.23351888
WYBT01000021.1_171,0.23883002
QCTB01000029.1_8,0.21045537
DSCM01000020.1_22,0.24275975
AZYB01000065.1_3,0.2389609
CAJUHL010000029.1_39,0.25366905
MWCZ01000128.1_1,0.28347668
CP036261.1_2279,0.25442132
SFNH01000177.1_4,0.17476048
NZ_JAFCMM010000001.1_76,0.14473897
JAFSDM010000047.1_14,0.2053045
QMNP01000085.1_10,0.19380894
CADCCW010000028.1_31,0.2036664
NZ_JAGGOF010000042.1_33,0.17476009
NZ_LR216287.1_2235,0.26464644
WSZW01000018.1_3,0.24948211
NZ_BAEO01000015.1_62,0.21397439
PUNC01000152.1_10,0.17982513
JAGACY010000074.1_1,0.2915276
MNUP01000009.1_14,0.21389961
NZ_LT985325.1_67,0.2439241
DNCN01000127.1_12,0.17090234
NZ_CP069127.1_3795,0.27128816
NZ_LMGK01000022.1_234,0.16390622
NZ_AWRU01000013.1_278,0.169333
NZ_CP069127.1_4705,0.26083374
NZ_FKIP01000039.1_3,0.16373244
NZ_UTHA01000014.1_48,0.16469575
BMST01000006.1_31,0.16082263
WGBT01000266.1_2,0.2730201
CP054183.1_1401,0.23352763
JAFGAQ010000371.1_4,0.21353602
JAHKBB010000008.1_5,0.24258193
BMST01000012.1_201,0.2300585
JABXHY010000072.1_47,0.18429056
NZ_CP014223.1_1316,0.1572189
QCFI01000035.1_3,0.19067872
PWOA01000060.1_27,0.2984721
PLOF01000117.1_14,0.1678839
DSSB01000483.1_1,0.1404033
BDTG01000044.1_29,0.30191875
MWCD01000009.1_38,0.21707001
NZUQ01000087.1_1,0.17296502
NYZA01000024.1_3,0.2354835
CAIVGN010000072.1_103,0.1664658
LQMQ01000064.1_11,0.22649822
USJX01000067.1_2,0.22465877
QMNL01000374.1_4,0.21610327
JACRPW010000044.1_48,0.22790782
JAFGTC010000050.1_9,0.07833676
NZ_CP015423.1_286,0.19632427
JAAYHG010000099.1_4,0.19457266
CAIWRR010000160.1_7,0.23731908
JAGOEH010000028.1_1,0.27422947
CACGHR010000006.1_15,0.22696264
JAATVM010000155.1_1,0.2631755
CAIVGN010000166.1_27,0.16031586
QCTB01000009.1_24,0.26480645
JABWCP010000010.1_46,0.262157
NZ_JPST01000021.1_188,0.2068902
JACPRG010000048.1_1,0.19074784
JAHIPN010000387.1_4,0.23900485
PWOA01000069.1_18,0.24620816
NZ_BNCD01000016.1_159,0.23419496
CP051243.1_881,0.19444866
NZ_KZ293963.1_1251,0.18905935
VGIW01000062.1_13,0.24724849
JABXHY010000055.1_10,0.22398123
JACRGW010000134.1_5,0.092244506
JAGVWD010000008.1_29,0.23422226
VBJS01000106.1_3,0.16266179
JACRJN010000018.1_1,0.19239582
NZ_JACJQY010000084.1_13,0.2898466
JACRGW010000097.1_4,0.16168483
NZ_FQVN01000005.1_435,0.25582093
CAJUHL010000001.1_23,0.20493293
NZ_NCSM01000013.1_143,0.24010834
JADJOY010000018.1_152,0.21991305
CAIOLV010000140.1_1,0.19632176
JACPHL010000318.1_4,0.15729734
JAAYAK010000264.1_1,0.23135372
