genome_accession,protein_id,category,emb_row,role,is_positive,phylum,length_aa,pfam_family
GB_GCA_009619095.1,WJOT01000103.1_4,dark_negative,22872,query,False,UBA6262,92,
RS_GCF_004343725.1,NZ_PTQW01000037.1_8,dark_negative,22873,query,False,Spirochaetota,288,
GB_GCA_001603805.1,LUZY01000013.1_410,dark_negative,22874,query,False,Deferribacterota,166,
GB_GCA_017450185.1,JAFSWN010000130.1_12,dark_negative,22875,query,False,Firmicutes_A,77,
GB_GCA_009691415.1,SICP01000005.1_83,dark_negative,22876,query,False,Margulisbacteria,199,
GB_GCA_002403115.1,DHHE01000094.1_4,dark_negative,22877,query,False,Edwardsbacteria,37,
GB_GCA_003142035.1,PLOF01000074.1_1,dark_negative,22878,query,False,Dormibacterota,118,
GB_GCA_016235675.1,JACRJN010000032.1_52,dark_negative,22879,query,False,SZUA-182,159,
RS_GCF_900290275.1,NZ_LT985323.1_1137,dark_negative,22880,query,False,Bacteroidota,325,
GB_GCA_016932215.1,JAFGDH010000019.1_20,dark_negative,22881,query,False,Aenigmatarchaeota,77,
GB_GCA_018725485.1,QLUP01000017.1_22,dark_negative,22882,query,False,HKB111,102,
GB_GCA_016192885.1,JACPTH010000193.1_2,dark_negative,22883,query,False,Riflebacteria,325,
GB_GCA_017613855.1,JAGACY010000079.1_2,dark_negative,22884,query,False,Myxococcota,226,
GB_GCA_003554145.1,PWFS01000015.1_3,dark_negative,22885,query,False,Firmicutes_F,484,
GB_GCA_016188625.1,JACPHL010000051.1_4,dark_negative,22886,query,False,Methylomirabilota,62,
RS_GCF_000224415.1,NZ_AFXQ01000020.1_43,dark_negative,22887,query,False,Actinobacteriota,88,
GB_GCA_000814665.1,JWIH01000009.1_132,dark_negative,22888,query,False,Proteobacteria,503,
RS_GCF_001612615.1,NZ_BDAU01000019.1_145,dark_negative,22889,query,False,Actinobacteriota,488,
GB_GCA_016192455.1,JACPUC010000003.1_299,dark_negative,22890,query,False,JACPUC01,133,
GB_GCA_000739515.1,DF820457.1_49,dark_negative,22891,query,False,Moduliflexota,102,
GB_GCA_016235675.1,JACRJN010000021.1_19,dark_negative,22892,query,False,SZUA-182,21,
GB_GCA_013359335.1,JABWBZ010000081.1_8,dark_negative,22893,query,False,CLD3,103,
GB_GCA_003170555.1,PMZC01000103.1_6,dark_negative,22894,query,False,FEN-1099,355,
GB_GCA_002869015.1,PKTT01000054.1_1,dark_negative,22895,query,False,Desulfobacterota_C,111,
RS_GCF_016786325.1,NZ_JADWYU010000101.1_4,dark_negative,22896,query,False,Actinobacteriota,225,
GB_GCA_016212735.1,JACRDZ010000225.1_15,dark_negative,22897,query,False,JACRDZ01,135,
GB_GCA_015523055.1,WALD01000035.1_9,dark_negative,22898,query,False,Altiarchaeota,36,
RS_GCF_006538365.1,NZ_BJKN01000001.1_880,dark_negative,22899,query,False,Firmicutes_B,255,
GB_GCA_016180645.1,JACPAV010000028.1_56,dark_negative,22900,query,False,JACPQY01,1145,
RS_GCF_004216695.1,NZ_SGXC01000001.1_586,dark_negative,22901,query,False,Proteobacteria,77,
GB_GCA_903904735.1,CAIVDM010000199.1_2,dark_negative,22902,query,False,Bdellovibrionota_C,325,
GB_GCA_017468685.1,JAFUHT010000077.1_93,dark_negative,22903,query,False,Methanobacteriota,323,
GB_GCA_009835325.1,VXWP01000092.1_8,dark_negative,22904,query,False,JAAXHH01,534,
RS_GCF_900217235.1,NZ_LT907975.1_845,dark_negative,22905,query,False,Desulfobacterota_I,72,
GB_GCA_002327255.1,DCUM01000028.1_23,dark_negative,22906,query,False,KSB1,42,
RS_GCF_000166415.1,NC_014654.1_2354,dark_negative,22907,query,False,Firmicutes_F,239,
GB_GCA_016207605.1,JACQPJ010000026.1_27,dark_negative,22908,query,False,Elusimicrobiota,100,
GB_GCA_009827225.1,WUAI01000025.1_5,dark_negative,22909,query,False,Bacteroidota,160,
GB_GCA_016713535.1,JADJOY010000015.1_4,dark_negative,22910,query,False,JADJOY01,173,
RS_GCF_001612615.1,NZ_BDAU01000006.1_134,dark_negative,22911,query,False,Actinobacteriota,94,
GB_GCA_003133265.1,PKWQ01000171.1_1,dark_negative,22912,query,False,Proteobacteria,132,
GB_GCA_018897535.1,JAHIKO010000041.1_5,dark_negative,22913,query,False,Dependentiae,230,
GB_GCA_016934335.1,JAFGTC010000075.1_3,dark_negative,22914,query,False,OLB16,462,
GB_GCA_011330975.1,DSSU01000020.1_8,dark_negative,22915,query,False,Moduliflexota,165,
GB_GCA_008080745.1,SHMX01000001.1_600,dark_negative,22916,query,False,Asgardarchaeota,94,
GB_GCA_016180645.1,JACPAV010000005.1_126,dark_negative,22917,query,False,JACPQY01,678,
GB_GCA_016934335.1,JAFGTC010000238.1_4,dark_negative,22918,query,False,OLB16,464,
GB_GCA_003135055.1,PLDF01000124.1_19,dark_negative,22919,query,False,Acidobacteriota,175,
GB_GCA_009773495.1,WSXW01000038.1_6,dark_negative,22920,query,False,Firmicutes_H,66,
GB_GCA_013373375.1,JABXHY010000025.1_116,dark_negative,22921,query,False,Proteobacteria,222,
GB_GCA_015494185.1,WGBT01000193.1_1,dark_negative,22922,query,False,Proteobacteria,91,
GB_GCA_011390735.1,JAABRV010000033.1_7,dark_negative,22923,query,False,Deinococcota,145,
GB_GCA_013425335.1,JACCLG010000019.1_4,dark_negative,22924,query,False,Micrarchaeota,335,
GB_GCA_015520145.1,WAQR01000100.1_5,dark_negative,22925,query,False,Hydrothermarchaeota,486,
RS_GCF_900129375.1,NZ_FQVN01000003.1_108,dark_negative,22926,query,False,Actinobacteriota,87,
GB_GCA_009773495.1,WSXW01000012.1_4,dark_negative,22927,query,False,Firmicutes_H,113,
GB_GCA_013360215.1,JABWCP010000010.1_46,dark_negative,22928,query,False,CLD3,63,
GB_GCA_013203085.1,JABMQX010000605.1_3,dark_negative,22929,query,False,JABMQX01,215,
RS_GCF_001436505.1,NZ_AYYI01000005.1_41,dark_negative,22930,query,False,Firmicutes,174,
GB_GCA_011330975.1,DSSU01000102.1_6,dark_negative,22931,query,False,Moduliflexota,81,
RS_GCF_000712135.1,NZ_JOOE01000002.1_544,dark_negative,22932,query,False,Proteobacteria,287,
GB_GCA_003135055.1,PLDF01000467.1_31,dark_negative,22933,query,False,Acidobacteriota,119,
GB_GCA_015520145.1,WAQR01000178.1_13,dark_negative,22934,query,False,Hydrothermarchaeota,45,
GB_GCA_007136595.1,SLGQ01000105.1_8,dark_negative,22935,query,False,UBP6,284,
GB_GCA_013203085.1,JABMQX010000472.1_1,dark_negative,22936,query,False,JABMQX01,256,
RS_GCF_006716785.1,NZ_VFPQ01000001.1_810,dark_negative,22937,query,False,Actinobacteriota,331,
GB_GCA_011390735.1,JAABRV010000128.1_4,dark_negative,22938,query,False,Deinococcota,817,
GB_GCA_012729785.1,JAAYCL010000030.1_5,dark_negative,22939,query,False,UBA1439,77,
GB_GCA_014584345.1,JACTNB010000024.1_147,dark_negative,22940,query,False,Planctomycetota,36,
GB_GCA_001641225.1,LSMY01000002.1_31,dark_negative,22941,query,False,Firmicutes,126,
GB_GCA_007376285.1,VMFZ01000006.1_29,dark_negative,22942,query,False,Patescibacteria,141,
GB_GCA_002697225.1,NZUQ01000135.1_18,dark_negative,22943,query,False,Poribacteria,682,
RS_GCF_001542625.1,NZ_CP016279.1_5725,dark_negative,22944,query,False,Actinobacteriota,350,
GB_GCA_016929035.1,JAFGJP010000167.1_4,dark_negative,22945,query,False,JAFGBW01,79,
RS_GCF_900079095.1,NZ_FKIP01000340.1_7,dark_negative,22946,query,False,Tectomicrobia,126,
RS_GCF_016786325.1,NZ_JADWYU010000136.1_12,dark_negative,22947,query,False,Actinobacteriota,307,
GB_GCA_014384545.1,JACNFQ010000049.1_6,dark_negative,22948,query,False,UBP7,116,
RS_GCF_001542625.1,NZ_CP016279.1_3142,dark_negative,22949,query,False,Actinobacteriota,259,
GB_GCA_000814665.1,JWIH01000024.1_227,dark_negative,22950,query,False,Proteobacteria,164,
GB_GCA_014584345.1,JACTNB010000006.1_1,dark_negative,22951,query,False,Planctomycetota,211,
GB_GCA_014728245.1,WJLY01000322.1_2,dark_negative,22952,query,False,VGIX01,59,
GB_GCA_002791805.1,PFND01000027.1_1,dark_negative,22953,query,False,Proteobacteria,197,
GB_GCA_019239955.1,JAFAZD010000017.1_5,dark_negative,22954,query,False,Armatimonadota,44,
GB_GCA_016190245.1,JACPQY010000083.1_81,dark_negative,22955,query,False,JACPQY01,585,
GB_GCA_009692585.1,SHYX01000020.1_18,dark_negative,22956,query,False,Myxococcota_A,62,
GB_GCA_007136595.1,SLGQ01000182.1_4,dark_negative,22957,query,False,UBP6,88,
GB_GCA_016192135.1,JACPUR010000030.1_74,dark_negative,22958,query,False,UBA8248,91,
RS_GCF_002355215.1,NZ_AP014612.1_2083,dark_negative,22959,query,False,Firmicutes,117,
GB_GCA_012517325.1,JAAYVF010000114.1_14,dark_negative,22960,query,False,FEN-1099,41,
GB_GCA_014584345.1,JACTNB010000024.1_249,dark_negative,22961,query,False,Planctomycetota,809,
GB_GCA_003135055.1,PLDF01000427.1_33,dark_negative,22962,query,False,Acidobacteriota,80,
GB_GCA_015662355.1,DQUI01000027.1_2,dark_negative,22963,query,False,Methanobacteriota_A,99,
GB_GCA_014376325.1,JACMRP010000137.1_1,dark_negative,22964,query,False,Bdellovibrionota,253,
GB_GCA_002068205.1,MVZB01000460.1_1,dark_negative,22965,query,False,Sumerlaeota,213,
RS_GCF_002929705.1,NZ_PJIN01000003.1_465,dark_negative,22966,query,False,Actinobacteriota,148,
GB_GCA_011049115.1,DSCM01000006.1_38,dark_negative,22967,query,False,Desulfobacterota_C,99,
GB_GCA_016938275.1,JAFGUZ010000093.1_2,dark_negative,22968,query,False,Delongbacteria,109,
GB_GCA_017642425.1,JAGCPB010000055.1_20,dark_negative,22969,query,False,Bacteroidota,46,
GB_GCA_016938275.1,JAFGUZ010000112.1_32,dark_negative,22970,query,False,Delongbacteria,201,
RS_GCF_002993335.1,NZ_PVNS01000007.1_108,dark_negative,22971,query,False,Firmicutes,182,
GB_GCA_003235575.1,QJVW01000079.1_93,dark_negative,22972,query,False,Eisenbacteria,1186,
RS_GCF_900198405.1,NZ_FZMR01000013.1_1,dark_negative,22973,query,False,Campylobacterota,112,
GB_GCA_005777235.1,SXND01000142.1_14,dark_negative,22974,query,False,Tectomicrobia,86,
GB_GCA_013359335.1,JABWBZ010000295.1_1,dark_negative,22975,query,False,CLD3,31,
GB_GCA_016932965.1,JAFGBW010000254.1_12,dark_negative,22976,query,False,JAFGBW01,240,
GB_GCA_011371545.1,DTLL01000117.1_2,dark_negative,22977,query,False,UBP14,258,
GB_GCA_017999075.1,JAGOBX010000016.1_7,dark_negative,22978,query,False,JAGOBX01,99,
GB_GCA_017437825.1,JAFRXC010000033.1_14,dark_negative,22979,query,False,Bacteroidota,981,
GB_GCA_905181635.1,CAJIYM010000001.1_15,dark_negative,22980,query,False,Bacteroidota,115,
GB_GCA_002347965.1,DDYN01000057.1_53,dark_negative,22981,query,False,UBA2233,44,
RS_GCF_016786325.1,NZ_JADWYU010000246.1_35,dark_negative,22982,query,False,Actinobacteriota,86,
GB_GCA_015494185.1,WGBT01000011.1_13,dark_negative,22983,query,False,Proteobacteria,83,
RS_GCF_006716785.1,NZ_VFPQ01000001.1_1271,dark_negative,22984,query,False,Actinobacteriota,703,
GB_GCA_903875225.1,CAIQVJ010000032.1_27,dark_negative,22985,query,False,Myxococcota_A,595,
RS_GCF_001427125.1,NZ_LMGK01000003.1_33,dark_negative,22986,query,False,Proteobacteria,77,
RS_GCF_016786325.1,NZ_JADWYU010000098.1_106,dark_negative,22987,query,False,Actinobacteriota,262,
GB_GCA_003242505.1,QGUP01000018.1_2,dark_negative,22988,query,False,Firmicutes_E,164,
GB_GCA_903915615.1,CAIWTR010000697.1_2,dark_negative,22989,query,False,Armatimonadota,319,
GB_GCA_910586425.1,CAJUHL010000045.1_5,dark_negative,22990,query,False,Firmicutes,42,
GB_GCA_003557545.1,PWOD01000071.1_2,dark_negative,22991,query,False,T1Sed10-126,140,
GB_GCA_012729785.1,JAAYCL010000021.1_26,dark_negative,22992,query,False,UBA1439,528,
GB_GCA_016931355.1,JAFGEX010000342.1_2,dark_negative,22993,query,False,QNDG01,150,
GB_GCA_001871075.1,MNUP01000056.1_4,dark_negative,22994,query,False,Desantisbacteria,83,
GB_GCA_902766325.1,CACXDF010000180.1_1,dark_negative,22995,query,False,Firmicutes_A,159,
RS_GCF_900142785.1,NZ_FRCD01000008.1_4,dark_negative,22996,query,False,Bacteroidota,234,
RS_GCF_900129375.1,NZ_FQVN01000001.1_103,dark_negative,22997,query,False,Actinobacteriota,229,
RS_GCF_000235465.1,NZ_JH378898.1_7,dark_negative,22998,query,False,Fusobacteriota,55,
GB_GCA_014376325.1,JACMRP010000145.1_4,dark_negative,22999,query,False,Bdellovibrionota,266,
GB_GCA_001797815.1,MGQK01000001.1_12,dark_negative,23000,query,False,RBG-13-61-14,75,
GB_GCA_017613855.1,JAGACY010000251.1_6,dark_negative,23001,query,False,Myxococcota,639,
RS_GCF_900696045.1,NZ_LR216287.1_2275,dark_negative,23002,query,False,Thermoproteota,159,
RS_GCF_000013405.1,NC_007759.1_2300,dark_negative,23003,query,False,Desulfobacterota,110,
GB_GCA_016783505.1,JADHWK010000051.1_8,dark_negative,23004,query,False,BS750m-G25,383,
RS_GCF_016786325.1,NZ_JADWYU010000085.1_22,dark_negative,23005,query,False,Actinobacteriota,73,
GB_GCA_002428325.1,DIVR01000065.1_31,dark_negative,23006,query,False,UBP4,149,
GB_GCA_018062625.1,JAGORV010000002.1_92,dark_negative,23007,query,False,Patescibacteria,76,
RS_GCF_002224125.1,NZ_NCSM01000020.1_73,dark_negative,23008,query,False,Actinobacteriota,78,
RS_GCF_001612615.1,NZ_BDAU01000004.1_49,dark_negative,23009,query,False,Actinobacteriota,185,
GB_GCA_001443445.1,LDXN01000014.1_13,dark_negative,23010,query,False,Desulfobacterota_D,214,
GB_GCA_002727195.1,PBWH01000031.1_15,dark_negative,23011,query,False,Latescibacterota,59,
GB_GCA_900315575.1,OMZR01000014.1_7,dark_negative,23012,query,False,Firmicutes_C,1494,
GB_GCA_016209155.1,JACQWU010000175.1_5,dark_negative,23013,query,False,JACRDZ01,160,
GB_GCA_003646025.1,QNDR01000025.1_5,dark_negative,23014,query,False,Fermentibacterota,69,
GB_GCA_002686955.1,NYZA01000038.1_18,dark_negative,23015,query,False,Gemmatimonadota_A,105,
RS_GCF_001888165.1,NZ_CP015455.1_1252,dark_negative,23016,query,False,Desulfobacterota,319,
GB_GCA_002686955.1,NYZA01000024.1_3,dark_negative,23017,query,False,Gemmatimonadota_A,63,
RS_GCF_900142785.1,NZ_FRCD01000006.1_117,dark_negative,23018,query,False,Bacteroidota,179,
GB_GCA_003135055.1,PLDF01000262.1_11,dark_negative,23019,query,False,Acidobacteriota,80,
GB_GCA_016926495.1,JAFGOL010000010.1_8,dark_negative,23020,query,False,JAFGOL01,217,
GB_GCA_003554945.1,PWHN01000041.1_2,dark_negative,23021,query,False,T1Sed10-126,488,
GB_GCA_003457135.1,DMSQ01000011.1_30,dark_negative,23022,query,False,Bacteroidota,160,
GB_GCA_014360465.1,JACIXQ010000001.1_61,dark_negative,23023,query,False,JACIXR01,182,
GB_GCA_003142035.1,PLOF01000068.1_10,dark_negative,23024,query,False,Dormibacterota,45,
RS_GCF_000021645.1,NC_011661.1_1242,dark_negative,23025,query,False,Dictyoglomota,303,
RS_GCF_000224415.1,NZ_AFXQ01000001.1_42,dark_negative,23026,query,False,Actinobacteriota,256,
GB_GCA_003133265.1,PKWQ01000226.1_10,dark_negative,23027,query,False,Proteobacteria,129,
GB_GCA_016783505.1,JADHWK010000046.1_6,dark_negative,23028,query,False,BS750m-G25,128,
GB_GCA_002345475.1,DDWC01000206.1_6,dark_negative,23029,query,False,Firmicutes_H,36,
GB_GCA_001462235.1,LIUI01000018.1_18,dark_negative,23030,query,False,Fibrobacterota,217,
GB_GCA_016192885.1,JACPTH010000155.1_2,dark_negative,23031,query,False,Riflebacteria,407,
GB_GCA_003561965.1,PWXJ01000002.1_4,dark_negative,23032,query,False,PUNC01,168,
GB_GCA_003447545.1,DLYX01000478.1_2,dark_negative,23033,query,False,Desulfobacterota_B,78,
GB_GCA_015485525.1,WFTM01000483.1_1,dark_negative,23034,query,False,KSB1,399,
RS_GCF_004343725.1,NZ_PTQW01000027.1_1,dark_negative,23035,query,False,Spirochaetota,189,
GB_GCA_003135055.1,PLDF01000015.1_15,dark_negative,23036,query,False,Acidobacteriota,97,
RS_GCF_000469585.1,NZ_AWNK01000005.1_297,dark_negative,23037,query,False,Chrysiogenota,163,
GB_GCA_011331305.1,DSSC01000001.1_136,dark_negative,23038,query,False,Actinobacteriota,113,
RS_GCF_001719045.1,NZ_CP015423.1_3398,dark_negative,23039,query,False,Firmicutes,73,
GB_GCA_016926495.1,JAFGOL010000147.1_8,dark_negative,23040,query,False,JAFGOL01,88,
GB_GCA_018725175.1,QLTX01000039.1_12,dark_negative,23041,query,False,HKB111,46,
GB_GCA_016193065.1,JACPSX010000289.1_1,dark_negative,23042,query,False,JACPSX01,30,
GB_GCA_016934335.1,JAFGTC010000285.1_3,dark_negative,23043,query,False,OLB16,276,
RS_GCF_004343725.1,NZ_PTQW01000012.1_80,dark_negative,23044,query,False,Spirochaetota,246,
GB_GCA_013139905.1,WSZW01000115.1_2,dark_negative,23045,query,False,EX4484-52,68,
GB_GCA_003135055.1,PLDF01000322.1_6,dark_negative,23046,query,False,Acidobacteriota,68,
GB_GCA_014649295.1,BMST01000007.1_13,dark_negative,23047,query,False,Actinobacteriota,283,
GB_GCA_013373375.1,JABXHY010000025.1_145,dark_negative,23048,query,False,Proteobacteria,62,
GB_GCA_003166335.1,PMWA01000071.1_1,dark_negative,23049,query,False,Methanobacteriota,44,
GB_GCA_015709695.1,CP054183.1_2239,dark_negative,23050,query,False,Proteobacteria,252,
GB_GCA_009787645.1,WQSZ01000002.1_32,dark_negative,23051,query,False,Fibrobacterota,166,
GB_GCA_015494185.1,WGBT01000358.1_9,dark_negative,23052,query,False,Proteobacteria,107,
GB_GCA_001567115.1,LMZT01000136.1_4,dark_negative,23053,query,False,OLB16,270,
GB_GCA_013360215.1,JABWCP010000002.1_30,dark_negative,23054,query,False,CLD3,291,
GB_GCA_016784425.1,JADHUQ010000085.1_7,dark_negative,23055,query,False,Delongbacteria,506,
RS_GCF_003958645.1,NZ_RXLO01000010.1_93,dark_negative,23056,query,False,Bacteroidota,268,
GB_GCA_018304505.1,JAGVWA010000020.1_14,dark_negative,23057,query,False,B1Sed10-29,148,
GB_GCA_000224475.1,CP002988.1_1177,dark_negative,23058,query,False,Halobacteriota,99,
GB_GCA_017795025.1,CP051243.1_1143,dark_negative,23059,query,False,Bacteroidota,356,
GB_GCA_003695505.1,RFIY01000363.1_1,dark_negative,23060,query,False,J088,51,
GB_GCA_011525785.1,WYBT01000045.1_33,dark_negative,23061,query,False,Planctomycetota,695,
GB_GCA_016188625.1,JACPHL010000008.1_2,dark_negative,23062,query,False,Methylomirabilota,113,
GB_GCA_002084765.1,NBMB01000015.1_14,dark_negative,23063,query,False,4572-55,59,
GB_GCA_003135055.1,PLDF01000236.1_24,dark_negative,23064,query,False,Acidobacteriota,71,
GB_GCA_011330975.1,DSSU01000291.1_7,dark_negative,23065,query,False,Moduliflexota,119,
GB_GCA_018052455.1,JAGPNE010000012.1_13,dark_negative,23066,query,False,Firmicutes_E,271,
GB_GCA_003697105.1,RFFQ01000050.1_4,dark_negative,23067,query,False,4572-55,288,
GB_GCA_903905455.1,CAIVGN010000097.1_85,dark_negative,23068,query,False,Myxococcota,206,
GB_GCA_007376285.1,VMFZ01000006.1_3,dark_negative,23069,query,False,Patescibacteria,143,
GB_GCA_003557545.1,PWOD01000189.1_3,dark_negative,23070,query,False,T1Sed10-126,273,
GB_GCA_903905455.1,CAIVGN010000036.1_33,dark_negative,23071,query,False,Myxococcota,313,
GB_GCA_013140955.1,JABFRY010000409.1_2,dark_negative,23072,query,False,Acidobacteriota,54,
GB_GCA_902773835.1,CACYFZ010000031.1_51,dark_negative,23073,query,False,Firmicutes_A,206,
GB_GCA_903905455.1,CAIVGN010000141.1_13,dark_negative,23074,query,False,Myxococcota,155,
GB_GCA_011390735.1,JAABRV010000047.1_14,dark_negative,23075,query,False,Deinococcota,192,
GB_GCA_003554345.1,PWGE01000367.1_3,dark_negative,23076,query,False,T1SED10-198M,88,
GB_GCA_017470485.1,JAFUYQ010000017.1_102,dark_negative,23077,query,False,Synergistota,67,
GB_GCA_902575715.1,CACGSI010000067.1_4,dark_negative,23078,query,False,SAR324,96,
RS_GCF_000314995.1,NZ_BAEO01000058.1_63,dark_negative,23079,query,False,Proteobacteria,458,
RS_GCF_003194625.1,NZ_QHKX01000004.1_96,dark_negative,23080,query,False,Actinobacteriota,238,
RS_GCF_001647085.1,NZ_CP015520.1_1842,dark_negative,23081,query,False,Methanobacteriota_B,84,
GB_GCA_001798265.1,MGRR01000073.1_5,dark_negative,23082,query,False,Bdellovibrionota_E,745,
RS_GCF_013302405.1,NZ_JAAIPW010000001.1_325,dark_negative,23083,query,False,Firmicutes_A,148,
GB_GCA_003151665.1,PLYD01000280.1_67,dark_negative,23084,query,False,Dormibacterota,129,
RS_GCF_002224125.1,NZ_NCSM01000011.1_180,dark_negative,23085,query,False,Actinobacteriota,54,
RS_GCF_001542625.1,NZ_CP016279.1_6316,dark_negative,23086,query,False,Actinobacteriota,69,
GB_GCA_905213875.1,CAJMJN010000001.1_154,dark_negative,23087,query,False,Firmicutes_A,219,
GB_GCA_002897695.1,BDTG01000019.1_137,dark_negative,23088,query,False,BMS3Abin14,410,
GB_GCA_013138765.1,WTCB01000066.1_13,dark_negative,23089,query,False,EX4484-52,317,
GB_GCA_016928495.1,JAFGKQ010000278.1_2,dark_negative,23090,query,False,Fermentibacterota,337,
GB_GCA_011330975.1,DSSU01000226.1_16,dark_negative,23091,query,False,Moduliflexota,129,
GB_GCA_009773495.1,WSXW01000009.1_6,dark_negative,23092,query,False,Firmicutes_H,213,
GB_GCA_002070295.1,MWCZ01000039.1_3,dark_negative,23093,query,False,Latescibacterota,157,
GB_GCA_002440765.1,DJVC01000051.1_13,dark_negative,23094,query,False,UBA6266,405,
GB_GCA_003133265.1,PKWQ01000376.1_6,dark_negative,23095,query,False,Proteobacteria,121,
GB_GCA_011040895.1,DREG01000454.1_2,dark_negative,23096,query,False,JdFR-76,134,
GB_GCA_016220005.1,JACRIV010000112.1_33,dark_negative,23097,query,False,Desulfobacterota_E,124,
GB_GCA_014384545.1,JACNFQ010000044.1_13,dark_negative,23098,query,False,UBP7,461,
GB_GCA_016192885.1,JACPTH010000554.1_1,dark_negative,23099,query,False,Riflebacteria,124,
RS_GCF_900142785.1,NZ_FRCD01000003.1_229,dark_negative,23100,query,False,Bacteroidota,601,
GB_GCA_011040895.1,DREG01000245.1_1,dark_negative,23101,query,False,JdFR-76,152,
GB_GCA_001791795.1,MGFH01000138.1_1,dark_negative,23102,query,False,Wallbacteria,305,
GB_GCA_011773515.1,WVXK01000057.1_15,dark_negative,23103,query,False,Desulfobacterota_E,274,
GB_GCA_001462235.1,LIUI01000018.1_12,dark_negative,23104,query,False,Fibrobacterota,400,
RS_GCF_900582195.1,NZ_UTHA01000130.1_80,dark_negative,23105,query,False,Proteobacteria,82,
RS_GCF_006716785.1,NZ_VFPQ01000001.1_257,dark_negative,23106,query,False,Actinobacteriota,482,
