genome_accession,protein_id,category,emb_row,role,is_positive,phylum,length_aa,pfam_family,distance,pvalue,novelty,baseline_distance
RS_GCF_003010495.1,NZ_CP027570.1_1061,dark_negative,16727,query,False,Firmicutes_C,55,,0.029376316083953236,0.06803217395490037,0.9319678260450996,0.029376316083953236
RS_GCF_003958645.1,NZ_RXLO01000010.1_54,positive,3729,query,True,Bacteroidota,132,,0.029375330960092837,0.06804318908711803,0.931956810912882,0.029375330960092837
RS_GCF_002368095.1,NZ_AP018227.1_7003,dark_negative,22805,query,False,Cyanobacteria,91,,0.029375015606527822,0.06804671561777118,0.9319532843822288,0.029375015606527822
RS_GCF_000158275.2,NZ_CP007062.1_1948,dark_negative,11993,query,False,Fusobacteriota,44,,0.029374105030294518,0.06805689952293431,0.9319431004770657,0.029374105030294518
GB_GCA_001004885.1,LCRX01000013.1_34,dark_negative,14026,query,False,Patescibacteria,204,,0.029368479966951643,0.06811984753228442,0.9318801524677156,0.029368479966951643
RS_GCF_900129375.1,NZ_FQVN01000001.1_566,dark_negative,9648,query,False,Actinobacteriota,337,,0.029365922369102383,0.06814848984084539,0.9318515101591546,0.029365922369102383
GB_GCA_900550955.1,URUF01000031.1_6,dark_negative,18292,query,False,Firmicutes_A,407,,0.02936248114340967,0.06818704872047926,0.9318129512795208,0.02936248114340967
GB_GCA_900751785.1,CAADSM010000097.1_9,dark_negative,25764,query,False,Firmicutes_A,58,,0.02936077601171012,0.06820616358407408,0.931793836415926,0.02936077601171012
GB_GCA_011390735.1,JAABRV010000258.1_2,dark_negative,25370,query,False,Deinococcota,250,,0.02936067805975673,0.06820726182382775,0.9317927381761723,0.02936067805975673
RS_GCF_002224125.1,NZ_NCSM01000098.1_22,dark_negative,15734,query,False,Actinobacteriota,179,,0.02935905541067916,0.06822545783590322,0.9317745421640968,0.02935905541067916
RS_GCF_006538365.1,NZ_BJKN01000002.1_1145,positive,3828,query,True,Firmicutes_B,85,,0.029358204816160784,0.0682349983391928,0.9317650016608072,0.029358204816160784
RS_GCF_001542625.1,NZ_CP016279.1_8017,dark_negative,12311,query,False,Actinobacteriota,308,,0.029357881253266084,0.06823862789530721,0.9317613721046928,0.029357881253266084
GB_GCA_013140955.1,JABFRY010000546.1_2,dark_negative,5377,query,False,Acidobacteriota,208,,0.029356110043400975,0.06825850014655341,0.9317414998534466,0.029356110043400975
GB_GCA_013285685.1,JABDHD010000048.1_23,dark_negative,8022,query,False,Bacteroidota,131,,0.029354901604737704,0.06827206198737563,0.9317279380126243,0.029354901604737704
RS_GCF_014696925.1,NZ_JACJQY010000020.1_86,dark_negative,4389,query,False,Cyanobacteria,69,,0.029354374555971185,0.06827797778039076,0.9317220222196092,0.029354374555971185
GB_GCA_014649295.1,BMST01000018.1_74,dark_negative,22844,query,False,Actinobacteriota,274,,0.02935208996961609,0.06830362735362537,0.9316963726463746,0.02935208996961609
GB_GCA_013112635.1,JABFGF010000002.1_15,dark_negative,33953,query,False,Calditrichota,112,,0.029350371074611935,0.06832293276699954,0.9316770672330005,0.029350371074611935
GB_GCA_003646025.1,QNDR01000049.1_1,dark_negative,5447,query,False,Fermentibacterota,47,,0.029349548874051057,0.06833216926412318,0.9316678307358768,0.029349548874051057
GB_GCA_016235255.1,JACRLM010000031.1_107,dark_negative,18496,query,False,Nitrospinota,104,,0.02934869368942361,0.06834177775716196,0.931658222242838,0.02934869368942361
GB_GCA_000814665.1,JWIH01000013.1_8,dark_negative,12899,query,False,Proteobacteria,106,,0.029347835510362352,0.06835142138818966,0.9316485786118104,0.029347835510362352
GB_GCA_018435605.1,JAHDNF010000002.1_226,dark_negative,10350,query,False,Aureabacteria,51,,0.029346074377721985,0.0683712164832525,0.9316287835167475,0.029346074377721985
RS_GCF_002368095.1,NZ_AP018227.1_193,dark_negative,27346,query,False,Cyanobacteria,172,,0.02934225219690032,0.0684141994124898,0.9315858005875102,0.02934225219690032
GB_GCA_002414385.1,DHZH01000003.1_168,dark_negative,32645,query,False,Proteobacteria,344,,0.029338991379246403,0.06845089293812244,0.9315491070618775,0.029338991379246403
GB_GCA_013202295.1,JABMRT010000257.1_7,positive,1975,query,True,QNDG01,433,,0.02933828783044199,0.06845881271306317,0.9315411872869368,0.02933828783044199
GB_GCA_007741475.1,CP036261.1_2279,dark_negative,12968,query,False,Planctomycetota,63,,0.0293328373360896,0.06852020251267368,0.9314797974873263,0.0293328373360896
GB_GCA_001774505.1,MFAF01000041.1_8,dark_negative,32733,query,False,RBG-13-66-14,31,,0.02933269938568981,0.0685217570557309,0.9314782429442691,0.02933269938568981
GB_GCA_017306015.1,JAFKJK010000007.1_121,positive,2721,query,True,Actinobacteriota,104,,0.029331160390834787,0.06853910239610143,0.9314608976038986,0.029331160390834787
GB_GCA_016180645.1,JACPAV010000002.1_263,positive,2305,query,True,JACPQY01,109,,0.02933072628390343,0.06854399589928935,0.9314560041007106,0.02933072628390343
RS_GCF_001421565.1,NZ_LMKQ01000001.1_510,dark_negative,14347,query,False,Actinobacteriota,82,,0.0293243578243086,0.0686158290268221,0.9313841709731779,0.0293243578243086
GB_GCA_903905455.1,CAIVGN010000152.1_6,dark_negative,6880,query,False,Myxococcota,229,,0.02932407367317138,0.06861903604241033,0.9313809639575896,0.02932407367317138
RS_GCF_001421565.1,NZ_LMKQ01000003.1_85,positive,3447,query,True,Actinobacteriota,860,,0.029323767418700332,0.06862249270749181,0.9313775072925082,0.029323767418700332
GB_GCA_012839755.1,DUMP01000157.1_16,positive,1879,query,True,DTU030,305,,0.02932272246302947,0.06863428846433312,0.9313657115356668,0.02932272246302947
GB_GCA_910586745.1,CAJUJZ010000031.1_14,dark_negative,16556,query,False,Deferribacterota,74,,0.02932092204608929,0.06865461731432533,0.9313453826856747,0.02932092204608929
GB_GCA_011358715.1,DTND01000307.1_6,dark_negative,13836,query,False,SZUA-79,34,,0.029320509578804787,0.06865927549315042,0.9313407245068496,0.029320509578804787
GB_GCA_002482685.1,DLGL01000103.1_88,dark_negative,7766,query,False,Bdellovibrionota,85,,0.0293167276869049,0.06870200231054652,0.9312979976894535,0.0293167276869049
GB_GCA_013151535.1,JAADIC010000006.1_2,positive,1955,query,True,Proteobacteria,136,,0.029315747711859762,0.06871307858014832,0.9312869214198517,0.029315747711859762
GB_GCA_015487615.1,WFPJ01000037.1_10,dark_negative,6119,query,False,Aquificota,98,,0.029315257330538257,0.06871862190317708,0.9312813780968229,0.029315257330538257
GB_GCA_000739515.1,DF820460.1_244,positive,606,query,True,Moduliflexota,206,,0.029313995980038456,0.06873288260416534,0.9312671173958347,0.029313995980038456
RS_GCF_001421565.1,NZ_LMKQ01000002.1_447,dark_negative,4704,query,False,Actinobacteriota,162,,0.02931359119575283,0.06873745974413435,0.9312625402558656,0.02931359119575283
GB_GCA_013791675.1,VMTI01000099.1_8,dark_negative,4465,query,False,CG03,61,,0.02931344971321952,0.06873905965150347,0.9312609403484965,0.02931344971321952
GB_GCA_902795555.1,CADBLV010000107.1_8,dark_negative,30745,query,False,Firmicutes_A,51,,0.029313322356176987,0.06874049986056503,0.9312595001394349,0.029313322356176987
GB_GCA_015231885.1,JADGAT010000234.1_3,dark_negative,20200,query,False,SAR324,83,,0.029311465290045868,0.06876150414602812,0.9312384958539719,0.029311465290045868
GB_GCA_013359265.1,JABWCD010000003.1_43,dark_negative,10832,query,False,Hydrogenedentota,144,,0.029307977040076816,0.0688009769672233,0.9311990230327767,0.029307977040076816
GB_GCA_016844955.1,JAERTH010000160.1_1,dark_negative,4903,query,False,Marinisomatota,373,,0.029307442830509588,0.06880702424993843,0.9311929757500615,0.029307442830509588
RS_GCF_006716785.1,NZ_VFPQ01000001.1_2568,dark_negative,19265,query,False,Actinobacteriota,147,,0.029305340935508163,0.06883082349668952,0.9311691765033104,0.029305340935508163
GB_GCA_018970025.1,JAGWXF010000006.1_97,positive,2999,query,True,Actinobacteriota,347,,0.029301932758795314,0.0688694326980899,0.9311305673019101,0.029301932758795314
RS_GCF_014656295.1,NZ_BNCD01000008.1_88,dark_negative,5736,query,False,Actinobacteriota,473,,0.02930184409674643,0.06887043741539113,0.9311295625846089,0.02930184409674643
GB_GCA_002898015.1,BDTM01000073.1_8,dark_negative,28174,query,False,JdFR-76,44,,0.02930008817424774,0.06889033883008173,0.9311096611699182,0.02930008817424774
RS_GCF_003992595.1,NZ_RZNA01000045.1_85,dark_negative,22209,query,False,Bacteroidota,55,,0.029297567528086897,0.06891891858843739,0.9310810814115626,0.029297567528086897
GB_GCA_015064505.1,SVSB01000004.1_57,dark_negative,12117,query,False,Firmicutes_A,650,,0.029296035652702113,0.0689362937704413,0.9310637062295587,0.029296035652702113
GB_GCA_902780505.1,CACZFN010000012.1_22,positive,3090,query,True,Firmicutes_A,82,,0.02929310870719757,0.06896950582929949,0.9310304941707005,0.02929310870719757
GB_GCA_000224475.1,CP002988.1_1337,dark_negative,6046,query,False,Halobacteriota,86,,0.029292592537315955,0.06897536463556289,0.9310246353644371,0.029292592537315955
GB_GCA_014649295.1,BMST01000006.1_183,dark_negative,16442,query,False,Actinobacteriota,190,,0.029292300490755173,0.06897867976384221,0.9310213202361578,0.029292300490755173
RS_GCF_900198405.1,NZ_FZMR01000009.1_1,dark_negative,16490,query,False,Campylobacterota,41,,0.029291464162116122,0.06898817420832573,0.9310118257916743,0.029291464162116122
GB_GCA_002314945.1,DCHV01000026.1_5,dark_negative,32556,query,False,Bacteroidota,338,,0.02929133150877781,0.06898968029115692,0.9310103197088431,0.02929133150877781
GB_GCA_003159495.1,PLPI01000145.1_33,dark_negative,7260,query,False,Goldbacteria,233,,0.02928908608371379,0.0690151792653976,0.9309848207346024,0.02928908608371379
RS_GCF_900582195.1,NZ_UTHA01000049.1_1,dark_negative,33013,query,False,Proteobacteria,110,,0.029287569094328746,0.06903241201447162,0.9309675879855284,0.029287569094328746
GB_GCA_011388515.1,DRUE01000144.1_1,dark_negative,22191,query,False,RBG-13-61-14,126,,0.029287237950153554,0.06903617438689875,0.9309638256131012,0.029287237950153554
GB_GCA_012797915.1,JAAZOE010000076.1_1,dark_negative,15934,query,False,Zixibacteria,97,,0.029286890960030742,0.06904011703875791,0.9309598829612421,0.029286890960030742
GB_GCA_903888645.1,CAISUK010000410.1_13,dark_negative,10772,query,False,Proteobacteria,81,,0.029285930236556235,0.06905103448649641,0.9309489655135036,0.029285930236556235
RS_GCF_003992615.1,NZ_RZMY01000016.1_203,positive,3761,query,True,Bacteroidota,123,,0.029285788770814735,0.06905264223206851,0.9309473577679315,0.029285788770814735
GB_GCA_011343225.1,DTOT01000118.1_27,dark_negative,16401,query,False,Eremiobacterota,53,,0.029283451310693875,0.06907921321956836,0.9309207867804317,0.029283451310693875
GB_GCA_003135055.1,PLDF01000279.1_2,dark_negative,15327,query,False,Acidobacteriota,165,,0.029283428089805375,0.0690794772385235,0.9309205227614765,0.029283428089805375
RS_GCF_000021645.1,NC_011661.1_321,dark_negative,13497,query,False,Dictyoglomota,57,,0.02928339158220856,0.06907989232813877,0.9309201076718612,0.02928339158220856
GB_GCA_003142035.1,PLOF01000038.1_22,positive,1083,query,True,Dormibacterota,68,,0.029280841372523535,0.06910889487908287,0.9308911051209171,0.029280841372523535
RS_GCF_900582195.1,NZ_UTHA01000126.1_33,dark_negative,13616,query,False,Proteobacteria,224,,0.02927982578136663,0.06912044853382665,0.9308795514661734,0.02927982578136663
RS_GCF_018131225.1,NZ_JAFCMM010000001.1_560,dark_negative,21649,query,False,Proteobacteria,305,,0.02927494840077636,0.06917596461414183,0.9308240353858581,0.02927494840077636
RS_GCF_018131225.1,NZ_JAFCMM010000007.1_171,dark_negative,7810,query,False,Proteobacteria,155,,0.029273337094346718,0.06919431585214046,0.9308056841478596,0.029273337094346718
GB_GCA_001803565.1,MHDQ01000193.1_4,positive,747,query,True,Nitrospinota_B,92,,0.029269967662020457,0.06923270776841307,0.9307672922315869,0.029269967662020457
GB_GCA_012517325.1,JAAYVF010000004.1_5,dark_negative,27827,query,False,FEN-1099,130,,0.029269442535269596,0.0692386932666567,0.9307613067333433,0.029269442535269596
RS_GCF_002224125.1,NZ_NCSM01000007.1_767,dark_negative,10349,query,False,Actinobacteriota,67,,0.029268271636271326,0.069252041453703,0.930747958546297,0.029268271636271326
GB_GCA_005777235.1,SXND01000065.1_2,dark_negative,23588,query,False,Tectomicrobia,77,,0.029261205534239852,0.06933265474557834,0.9306673452544216,0.029261205534239852
GB_GCA_003646025.1,QNDR01000067.1_5,dark_negative,12658,query,False,Fermentibacterota,247,,0.029260340428049324,0.06934253135792721,0.9306574686420728,0.029260340428049324
GB_GCA_001603805.1,LUZY01000006.1_79,dark_negative,4601,query,False,Deferribacterota,174,,0.029256610792959936,0.06938512900602407,0.9306148709939759,0.029256610792959936
RS_GCF_006716785.1,NZ_VFPQ01000001.1_4317,dark_negative,23297,query,False,Actinobacteriota,170,,0.029255608311778668,0.06939658364989024,0.9306034163501098,0.029255608311778668
GB_GCA_002068205.1,MVZB01000078.1_2,dark_negative,5524,query,False,Sumerlaeota,76,,0.02925555439337384,0.06939719979632676,0.9306028002036733,0.02925555439337384
GB_GCA_003170555.1,PMZC01000053.1_21,dark_negative,10435,query,False,FEN-1099,130,,0.029253288517358735,0.0694230982766631,0.930576901723337,0.029253288517358735
GB_GCA_005777235.1,SXND01000256.1_31,dark_negative,17636,query,False,Tectomicrobia,249,,0.029252355543350594,0.06943376506025586,0.9305662349397441,0.029252355543350594
RS_GCF_001719045.1,NZ_CP015423.1_3029,dark_negative,16628,query,False,Firmicutes,301,,0.029251328321978565,0.06944551146814608,0.930554488531854,0.029251328321978565
GB_GCA_900758955.1,CAAETL010000176.1_4,dark_negative,16281,query,False,Firmicutes_A,234,,0.029251125608311668,0.06944782978307543,0.9305521702169246,0.029251125608311668
GB_GCA_002479805.1,DLPB01000029.1_66,dark_negative,32327,query,False,Actinobacteriota,65,,0.029251103914587517,0.06944807788626157,0.9305519221137384,0.029251103914587517
GB_GCA_006226305.1,SBHG01000188.1_11,dark_negative,4642,query,False,Proteobacteria,33,,0.029250557327001037,0.06945432933022393,0.9305456706697761,0.029250557327001037
GB_GCA_005777235.1,SXND01000092.1_3,dark_negative,5340,query,False,Tectomicrobia,261,,0.029249443501044237,0.0694670703214595,0.9305329296785405,0.029249443501044237
GB_GCA_016930695.1,JAFGGD010000054.1_92,positive,2584,query,True,JABDJQ01,274,,0.029245247642786177,0.06951508958949501,0.930484910410505,0.029245247642786177
GB_GCA_002697225.1,NZUQ01000135.1_18,dark_negative,22943,query,False,Poribacteria,682,,0.02924444264950308,0.06952430646387645,0.9304756935361236,0.02924444264950308
GB_GCA_002714785.1,PAYP01000060.1_4,positive,131,query,True,Poribacteria,412,,0.02924235396239234,0.06954822742472233,0.9304517725752777,0.02924235396239234
GB_GCA_003645115.1,QNEG01000180.1_2,dark_negative,17463,query,False,UBP14,117,,0.02923925474428222,0.06958373830551752,0.9304162616944824,0.02923925474428222
RS_GCF_900129375.1,NZ_FQVN01000001.1_269,dark_negative,11573,query,False,Actinobacteriota,221,,0.029239246024254893,0.06958383824783092,0.9304161617521691,0.029239246024254893
GB_GCA_009773495.1,WSXW01000002.1_47,dark_negative,5623,query,False,Firmicutes_H,53,,0.029234811448491847,0.06963468443976344,0.9303653155602366,0.029234811448491847
GB_GCA_016931385.1,JAFGEV010000342.1_1,dark_negative,22585,query,False,Bacteroidota,35,,0.029234765173208464,0.06963521524072393,0.9303647847592761,0.029234765173208464
GB_GCA_005777235.1,SXND01000280.1_28,dark_negative,18023,query,False,Tectomicrobia,114,,0.029232646060211344,0.06965952730961802,0.930340472690382,0.029232646060211344
GB_GCA_015231885.1,JADGAT010000237.1_2,dark_negative,23118,query,False,SAR324,451,,0.029231358662836705,0.06967430186551675,0.9303256981344833,0.029231358662836705
RS_GCF_006716785.1,NZ_VFPQ01000001.1_3548,dark_negative,33173,query,False,Actinobacteriota,134,,0.029230627266004783,0.06968269712866637,0.9303173028713336,0.029230627266004783
GB_GCA_003242505.1,QGUP01000098.1_8,dark_negative,33339,query,False,Firmicutes_E,56,,0.0292306244106457,0.06968272990579136,0.9303172700942086,0.0292306244106457
GB_GCA_002791805.1,PFND01000089.1_4,dark_negative,13153,query,False,Proteobacteria,262,,0.029218089579634475,0.06982678280379635,0.9301732171962036,0.029218089579634475
GB_GCA_013140955.1,JABFRY010000366.1_3,dark_negative,14294,query,False,Acidobacteriota,172,,0.02921769674627208,0.06983130261677004,0.9301686973832299,0.02921769674627208
RS_GCF_000523515.1,NZ_AWRU01000032.1_490,positive,3375,query,True,Bacteroidota,271,,0.02921623616398832,0.06984811042420301,0.930151889575797,0.02921623616398832
GB_GCA_016188625.1,JACPHL010000104.1_16,dark_negative,15010,query,False,Methylomirabilota,26,,0.02921360349053319,0.06987841743547199,0.930121582564528,0.02921360349053319
RS_GCF_014645315.1,NZ_BMLQ01000002.1_312,dark_negative,11864,query,False,Actinobacteriota,631,,0.029212779061534633,0.06988791113361859,0.9301120888663814,0.029212779061534633
RS_GCF_016786325.1,NZ_JADWYU010000240.1_9,positive,3948,query,True,Actinobacteriota,402,,0.029211212409378316,0.0699059557993222,0.9300940442006778,0.029211212409378316
GB_GCA_903888645.1,CAISUK010000648.1_7,dark_negative,9633,query,False,Proteobacteria,38,,0.029207642283741553,0.06994709557563016,0.9300529044243698,0.029207642283741553
GB_GCA_002714785.1,PAYP01000041.1_5,dark_negative,17496,query,False,Poribacteria,193,,0.029204287481870584,0.06998577837081382,0.9300142216291862,0.029204287481870584
GB_GCA_009703925.1,WLFD01000184.1_3,dark_negative,9238,query,False,Actinobacteriota,158,,0.02920164220932562,0.07001629647509469,0.9299837035249053,0.02920164220932562
GB_GCA_000496215.1,KI543199.1_116,dark_negative,5437,query,False,Halobacteriota,50,,0.029200596808680524,0.07002836113701796,0.9299716388629821,0.029200596808680524
GB_GCA_000224475.1,CP002988.1_1398,dark_negative,18663,query,False,Halobacteriota,107,,0.029199816926575382,0.07003736301650142,0.9299626369834986,0.029199816926575382
GB_GCA_019232725.1,JAFANK010000337.1_15,dark_negative,20088,query,False,Eremiobacterota,144,,0.02919834993289343,0.07005429940963506,0.929945700590365,0.02919834993289343
GB_GCA_001567115.1,LMZT01000130.1_46,positive,46,query,True,OLB16,157,,0.02919725470122949,0.07006694675944519,0.9299330532405548,0.02919725470122949
RS_GCF_900079095.1,NZ_FKIP01000563.1_1,dark_negative,30963,query,False,Tectomicrobia,235,,0.029194540454984395,0.07009830074449365,0.9299016992555064,0.029194540454984395
